377.32587,394.9089,374.00143,403.0175
381.52594,394.43607,374.02975,377.65732
390.95236,387.2341,372.90305,369.32407
382.39468,399.53976,370.87033,375.53546
389.5177,395.62616,358.78296,378.56216
350.82535,412.497,350.35898,375.9611
364.20682,396.42627,347.5885,372.3784
367.71326,391.7088,344.026,385.03586
370.46167,381.12222,340.62115,389.8027
366.5371,386.56287,348.89343,387.14313
366.98624,394.15744,352.11603,390.97968
363.0323,387.59525,373.0729,393.22745
374.54868,401.44067,370.61618,392.3641
376.63257,387.91776,370.3244,392.19693
371.96182,375.96692,377.51712,395.15686
370.07355,374.46094,377.43417,395.55624
372.9834,390.988,384.46124,384.838
376.63654,391.59055,378.85748,386.68192
382.57468,400.4638,375.7173,387.51495
393.01126,403.47763,373.81326,388.68524
404.87604,397.54474,373.54544,396.0171
405.75583,391.68884,368.75598,392.61752
400.07147,389.82877,387.05096,394.86838
398.66318,386.51965,390.25214,383.40158
389.58594,390.08667,407.96725,391.2572
394.19684,388.00043,422.53036,383.8255
395.9474,389.06537,448.68524,392.56662
440.73264,380.5588,415.5201,398.71106
434.0951,385.48642,404.58145,374.28238
389.38184,399.90817,400.42603,376.36465
398.9075,412.937,402.61624,386.61356
385.78268,408.7885,401.41995,398.02164
381.87946,406.75116,414.52887,402.116
379.52472,389.78415,416.18323,383.84326
389.5652,381.4452,406.01654,388.06528
386.15704,378.1388,420.0597,380.55713
378.07977,373.3122,414.7765,385.90247
375.6945,371.1848,404.6252,405.8793
376.0684,384.7742,408.56577,408.09924
359.97787,390.7367,402.1429,402.5756
351.75525,396.23672,396.8904,389.7386
358.60605,405.3636,384.1138,387.50894
385.39355,400.61993,377.69266,397.978
357.82343,398.04633,372.70572,402.1634
359.0225,397.6523,384.5832,406.2522
358.7569,394.71732,377.1203,408.72726
357.39188,392.94006,373.0721,408.21524
366.27313,392.9942,399.50955,387.67856
368.6251,404.22964,394.4755,387.26523
356.08008,400.0669,375.7091,399.60413
390.47076,396.54358,388.7571,403.16803
412.85837,393.67462,391.97433,403.1881
404.80206,393.0774,387.34637,401.1317
399.7044,391.88403,364.15186,400.15173
396.87494,388.8838,366.69974,404.70242
390.34302,396.86786,366.56314,410.72913
387.43463,389.79727,372.47574,405.9883
381.63342,376.1935,388.18182,402.87204
455.00827,387.05362,386.86624,403.42682
365.9943,390.0486,387.90738,400.4802
366.54938,410.87912,387.32883,398.13608
371.70874,401.8708,347.05585,400.03952
408.93945,400.20724,363.01575,400.31778
399.56268,413.43314,394.41855,397.65375
364.1228,408.0736,387.2027,397.16156
356.03732,422.25665,384.68884,394.02798
399.54526,413.99414,380.5795,393.8782
404.85492,405.05298,380.0493,392.61063
371.27155,398.8236,379.65808,394.3798
380.52795,395.92874,384.28598,394.45383
376.87296,380.96265,383.2667,396.58438
373.7542,387.89844,385.63196,396.5159
370.12845,389.28683,382.5422,384.44232
396.64536,392.0462,372.03195,382.9748
430.14572,388.96295,366.95126,389.91476
420.81555,390.5963,370.46442,389.90472
426.0559,403.73135,388.3281,392.80396
423.388,393.87628,377.6262,392.59814
420.37256,391.47473,375.51077,392.63397
381.7612,392.94916,374.94598,395.75986
382.52353,394.40448,385.5264,413.20908
411.77856,401.9605,387.08755,408.4927
395.25748,370.96783,375.0306,405.31235
405.4891,373.73914,375.37924,381.65976
400.96893,377.17017,379.0314,372.69705
449.00925,377.4657,378.4707,371.68436
438.294,373.981,384.1642,382.6872
381.97174,398.92264,370.58627,380.50183
382.2313,406.10068,364.81583,379.89224
404.1691,411.94342,367.78033,377.79828
400.09244,417.21164,375.54962,378.50806
405.31528,407.26205,388.98495,383.11462
393.8105,414.19873,384.48114,386.7674
384.4681,413.1977,385.12964,390.1624
400.58005,410.02777,385.30905,387.10263
390.38635,393.6769,387.7459,389.76047
392.28223,406.01794,389.93207,388.16156
392.21423,402.5787,387.87445,389.61115
398.9411,411.37784,387.20807,386.87903
399.84525,413.2874,391.30164,388.20596
362.82306,411.28687,394.93643,389.3329
370.58014,408.2864,397.13855,390.6486
373.93494,405.76334,395.59613,391.81192
365.4498,411.59323,399.4178,376.68384
368.62518,434.3285,399.8197,367.60135
397.05853,433.1996,378.59634,375.42538
407.18878,387.83853,386.92935,378.14743
423.1832,377.6654,389.90616,380.13693
416.191,381.2096,391.0922,396.1728
434.04053,384.0886,402.75195,384.6821
424.4931,392.64825,397.85944,373.15677
410.04868,391.97183,390.01328,371.24628
408.58173,396.03763,388.00836,367.98965
406.2861,400.1648,393.22595,365.38657
401.97272,405.03018,404.84872,367.3873
406.47784,417.84586,401.67392,369.146
406.1772,395.56677,409.30988,368.3305
407.78757,405.02008,388.2532,369.34857
380.64774,412.35132,370.59824,372.3384
386.55307,400.50534,395.78665,373.48364
419.64343,398.98102,383.63144,379.75235
423.1568,404.89127,388.27856,380.48578
411.94644,406.03,385.7121,380.45798
387.02438,408.9247,359.3552,379.98853
399.3931,408.4801,351.30072,379.35437
389.24014,406.8197,359.95865,365.18723
389.8623,403.46802,365.44476,372.29422
375.54752,401.97925,371.3746,365.71988
355.62277,405.4218,380.8463,381.97842
351.82727,409.99243,393.60504,376.96585
355.1731,405.3778,395.72794,375.9575
390.40512,399.61917,373.49594,373.72833
403.03073,390.8807,375.67667,375.93646
409.5538,382.0671,384.97452,376.49063
445.00223,378.92917,364.3686,384.36514
430.0927,389.21048,367.75262,383.21152
430.94174,392.20383,369.34875,384.25232
432.57407,390.79993,368.40265,384.1711
418.84814,388.38995,352.13358,385.33795
407.75415,392.2304,358.25592,387.02725
402.20242,408.71393,375.29626,387.69385
375.38895,405.19443,381.59387,389.46286
387.91595,407.4239,386.20248,391.74393
393.9017,408.7542,398.34842,390.3914
396.33942,408.80444,394.04773,389.51923
369.9933,406.86124,392.26056,391.62695
362.29077,405.30948,390.14667,394.3539
370.61017,406.58975,383.94043,394.07208
364.01617,405.7423,378.56985,408.87292
391.97327,406.21677,379.02594,398.48502
378.27832,382.70004,374.08176,398.8662
370.99786,402.915,377.54324,398.85776
369.30957,392.845,377.0764,397.7563
358.46365,392.65643,379.96487,398.8535
419.3609,394.96744,388.4958,397.9232
414.66177,392.92505,384.18253,397.02518
410.12198,380.0681,383.38263,398.5321
395.8899,407.61728,384.89673,397.47293
386.31982,404.69482,384.45395,399.3941
409.77655,400.37518,352.40982,400.0915
408.46564,402.78595,385.99457,400.11536
384.06912,403.37836,383.626,399.59363
390.65533,403.29666,380.281,402.49884
429.15118,406.46884,379.3369,400.54993
409.51697,409.5515,378.48184,399.62335
400.85425,412.4682,380.66666,398.49316
393.30756,426.9813,382.09064,398.15613
389.05545,433.13937,385.77237,397.96576
385.0353,422.3195,367.80237,395.86414
385.35605,411.33826,381.32224,390.28867
397.35782,410.62296,370.4635,387.98605
380.92075,404.82635,366.11298,385.37885
375.9582,409.66016,371.83502,383.62595
368.8503,403.0436,375.06625,382.8175
382.41064,405.2708,374.08182,383.61285
376.57257,404.03564,371.14844,381.91315
383.6336,396.74725,369.41104,381.36307
375.55167,396.0762,371.4748,377.48703
354.5606,393.097,372.29236,378.628
385.4448,379.23044,384.6237,367.46008
380.4943,391.35568,396.69006,377.873
340.87363,376.966,385.81223,384.04245
330.9723,383.85236,382.99316,387.01947
346.72095,384.41934,379.1388,388.86142
372.70486,387.38437,379.55582,390.02777
376.0918,378.68536,379.95963,390.49326
361.45853,376.1488,379.5637,390.57233
330.9115,383.04202,379.89938,390.8608
310.20493,386.9805,380.05582,391.09854
320.92642,389.013,380.1356,390.87885
337.07352,390.173,380.31403,391.0214
363.54163,390.67923,380.16205,391.10605
398.023,390.95547,380.16107,391.14282
409.68256,391.09537,379.7961,391.18515
416.0323,390.17242,379.24573,391.23773
410.0103,390.6906,379.8081,390.81036
403.15164,390.78125,380.4943,391.35574
411.42075,390.95105,379.6216,394.54007
409.67834,391.08844,379.6063,392.89868
393.3943,392.72574,379.78958,391.95303
405.6742,390.0296,377.2864,389.23444
381.00433,390.63257,377.0778,390.02548
365.40518,390.62677,377.0155,390.081
344.19037,390.8457,377.42426,390.2555
325.9712,390.56033,400.4465,389.2893
319.08127,389.8779,392.74582,390.21365
318.39523,389.69504,415.34802,386.8432
321.19827,389.75067,435.556,377.74893
315.4153,390.27985,413.58246,371.11914
324.4746,389.4802,382.67902,369.97623
350.41083,388.54163,345.00137,374.74084
380.49426,391.35574,356.57434,368.7438
380.49426,391.35568,393.16763,378.69876
380.4942,391.3557,367.5287,383.85034
380.49426,391.35568,338.9724,386.31924
343.84082,386.35022,332.7267,386.21857
380.49426,391.3557,381.1482,388.58337
380.49426,391.35574,421.86316,389.92838
380.49432,391.35568,431.04837,390.4451
380.49423,391.3557,430.9687,390.78177
380.49426,391.35574,419.73752,391.05603
380.49426,391.35565,420.9142,391.30634
367.36963,390.12247,414.64053,390.7738
380.49432,391.35574,399.60837,390.79657
380.49432,391.3557,399.97266,391.36594
375.12143,388.3947,410.4097,389.72385
376.35394,385.01862,413.11133,389.43402
376.78967,384.94073,421.85236,387.94907
378.19498,380.7769,380.4942,391.35574
349.1948,365.92877,380.49426,391.3557
347.9991,363.60834,380.49426,391.35574
360.97964,367.93213,380.4943,391.3557
359.28198,384.3277,380.4943,391.35568
336.82196,387.78268,380.49432,391.35574
325.27493,389.41956,384.1281,387.1843
339.13098,390.35165,364.44354,389.2561
356.90067,390.84192,368.46454,389.96637
380.3502,390.97125,373.1426,390.3418
389.54446,390.638,375.24734,390.54132
387.48303,390.93417,376.33176,391.1315
379.767,391.09976,376.57748,391.1679
373.13324,391.15094,356.84467,391.25296
360.8822,390.2236,360.54932,393.89276
348.3725,389.82437,376.3243,392.05396
342.534,389.50214,380.13855,390.10767
337.61227,389.20508,371.4721,389.3621
328.354,389.1549,352.25876,388.74973
326.8079,389.11038,332.05835,388.6931
329.08627,389.50394,302.29935,388.34412
340.9814,388.57657,340.6814,388.25073
380.49426,391.3557,357.4238,389.15414
380.49426,391.3557,349.51413,390.08237
380.49426,391.3557,322.50052,390.6323
380.49426,391.35568,315.84732,390.94754
380.49426,391.3557,325.5545,391.0205
380.49426,391.35568,351.71545,391.15808
380.49426,391.3557,365.96762,391.1807
380.49426,391.35568,373.21487,391.16626
380.4943,391.35568,376.37756,395.73392
380.4943,391.35574,376.3938,389.4333
380.49426,391.35568,376.42828,394.5525
380.4942,391.35568,377.87543,378.30963
380.49426,391.35568,378.3034,384.76407
380.49426,391.35574,379.38092,386.36713
333.25778,383.23184,379.6354,388.75784
353.86682,382.13672,379.2506,389.42514
380.4943,391.35574,378.0124,389.04437
380.49423,391.35568,376.08392,388.726
367.5436,386.30652,370.6499,388.47263
380.49423,391.35568,380.49423,391.3557
380.49426,391.3557,367.96173,387.41324
380.49426,391.3557,372.21024,388.35043
380.49426,391.35568,372.2273,386.39438
380.4942,391.35574,380.49426,391.35568
364.6031,379.44955,380.49426,391.35565
371.64044,371.6017,380.49426,391.35568
374.2431,379.9688,380.49426,391.3557
377.3485,392.188,357.86954,385.2871
380.49423,391.35568,366.09772,386.04736
380.4943,391.35568,380.49426,391.35574
380.49426,391.35568,380.4943,391.35574
380.49426,391.35568,380.49426,391.3557
380.49426,391.3557,380.49426,391.3557
369.277,388.46063,380.4943,391.35568
373.3886,388.47168,380.49426,391.35568
380.49426,391.35568,380.49423,391.35574
380.4943,391.35568,375.1497,377.96793
380.49432,391.35574,380.4942,391.3557
380.49423,391.35568,380.4943,391.35574
380.4943,391.35568,380.49426,391.3557
373.52228,383.69135,380.4943,391.35568
380.49426,391.3557,380.49432,391.3557
380.4943,391.35568,380.4943,391.35574
380.49423,391.3557,380.49426,391.35574
380.49423,391.35574,380.49423,391.35565
380.49426,391.35565,380.49423,391.3557
380.49432,391.35568,380.49426,391.35565
380.4943,391.35574,380.49426,391.35574
380.4943,391.35568,380.49426,391.35568
380.49432,391.35574,380.49426,391.35568
380.49423,391.3557,380.49426,391.3557
380.49426,391.35574,380.4943,391.3557
380.49423,391.3557,380.49426,391.3557
380.49426,391.3557,380.49426,391.35574
356.85773,367.04358,380.49426,391.35574
380.49426,391.35568,380.49426,391.3557
380.4943,391.35574,380.49423,391.3557
369.18588,379.7243,380.49426,391.3557
380.49423,391.3557,380.4942,391.35568
380.49423,391.3557,319.70486,168.409
380.4942,391.35568,380.49426,391.35568
125.476135,129.05797,380.49426,391.35568
380.49426,391.3557,380.49426,391.35568
380.49423,391.3557,380.49423,391.35568
380.49426,391.3557,380.4943,391.3557
380.49426,391.3557,367.64398,383.35486
380.4942,391.3557,380.4943,391.35568
380.49423,391.3557,380.49426,391.35568
380.49426,391.35568,375.5993,387.30383
380.49426,391.35568,380.49426,391.3557
380.49426,391.35568,380.49426,391.35574
380.49426,391.35568,380.4943,391.35568
380.49432,391.35568,377.5089,389.4355
380.49426,391.3557,378.71426,389.79062
380.49426,391.3557,380.49423,391.35568
380.49423,391.3557,380.4942,391.35574
380.49426,391.35568,380.49426,391.35568
380.4943,391.35568,380.49423,391.35568
380.4943,391.35568,380.4943,391.35568
380.4943,391.3557,380.49426,391.35568
380.49426,391.3557,380.49426,391.35574
380.4942,391.35568,380.49423,391.3557
380.49426,391.3557,380.4943,391.3557
380.49426,391.35568,380.49426,391.35568
380.4942,391.35568,380.4943,391.35568
380.49426,391.3557,380.49426,391.3557
380.49426,391.35568,380.49426,391.3557
380.49426,391.35574,380.49426,391.35574
380.49426,391.35568,380.4943,391.35574
380.49426,391.35574,333.5034,332.82874
380.49426,391.35574,380.49426,391.35568
380.49426,391.35568,380.49423,391.3557
380.49426,391.35574,380.49426,391.35574
380.49423,391.35568,283.2481,418.05704
380.49426,391.35568,352.13174,418.05923
380.49426,391.35568,364.91544,396.1775
380.49426,391.35568,372.44553,395.81348
380.49426,391.3557,375.55716,389.2888
380.4943,391.3557,375.81976,384.87283
380.49426,391.35574,375.99625,384.6116
307.58347,305.01154,380.49423,391.3557
339.98975,328.64215,380.49426,391.3557
380.4942,391.35574,380.49432,391.35574
380.4943,391.35574,380.4943,391.3557
380.4943,391.35568,380.49426,391.35565
380.49426,391.35574,380.49426,391.3557
377.12878,386.9588,344.316,389.4871
380.49426,391.35574,354.81738,389.9178
380.4943,391.35568,365.76923,390.4139
372.77615,387.7937,372.5398,390.78323
380.4943,391.35568,375.16327,391.06128
380.49423,391.3557,376.96365,384.43848
380.49426,391.35565,367.56104,389.02994
339.51477,391.20294,355.24066,390.03232
344.99277,388.46295,344.2021,413.81442
356.50754,387.24698,380.49426,391.35577
368.06174,389.22067,380.49432,391.3557
373.74664,389.94965,380.49432,391.3557
376.21234,389.8987,380.4943,391.35574
377.66132,389.99478,370.76767,332.09494
378.82294,390.33908,354.46136,331.37027
379.5297,390.3128,373.91537,354.95428
379.98608,394.2536,380.46326,368.8283
379.63046,391.9852,383.77756,378.98822
378.5583,393.12332,390.50912,376.8481
379.4781,391.57697,370.52948,383.7326
379.90295,394.915,362.77866,384.22162
380.1311,394.29907,336.37198,375.47177
374.24875,356.32608,292.19073,382.8845
307.03137,372.89105,288.17627,377.08075
269.66193,391.60184,334.06665,382.54214
316.49368,298.4136,356.70453,383.45972
380.49426,391.35568,288.50314,385.58466
380.49426,391.35574,231.02037,386.7168
380.4943,391.35568,215.13843,387.72653
380.49423,391.35568,205.70906,388.3685
380.4942,391.35568,201.31512,388.8244
380.49432,391.35574,200.51561,389.29938
380.49426,391.35568,199.49255,390.3081
380.4943,391.35574,204.90474,389.8521
380.49426,391.3557,203.10994,389.65485
380.4943,391.3557,199.28073,392.93283
380.4943,391.35568,200.21147,391.1327
380.4942,391.35574,195.05203,394.02744
380.4943,391.3557,195.3389,392.5289
380.4942,391.35568,199.08066,391.03983
380.49432,391.35568,287.73166,326.4661
380.4942,391.35574,330.8924,271.564
380.4943,391.35574,234.78943,330.09454
380.4942,391.35568,380.49417,391.35574
344.04205,339.75143,380.49426,391.35568
309.0095,359.65256,380.49417,391.35568
261.87964,374.23712,380.4942,391.35574
256.42395,382.56058,380.49423,391.3557
308.20624,324.04828,225.21713,318.5601
260.62686,356.5563,261.41745,338.559
239.02147,372.71503,295.34485,361.08514
224.16368,381.23718,306.4971,374.92227
230.54663,385.73257,311.5592,382.97562
230.24368,388.07312,305.2937,385.91858
233.54633,389.01535,292.02643,386.1553
236.19904,389.57767,283.96466,388.67197
253.89209,387.815,267.31985,389.83765
380.4942,391.35574,322.38168,389.76883
311.08453,322.93423,351.01398,389.4076
254.50009,353.90698,362.4554,389.83752
380.49426,391.35565,371.16757,389.50967
380.49426,391.35565,374.341,390.07544
380.49423,391.35568,309.21448,390.19083
380.4943,391.35568,260.28088,388.46356
380.4942,391.35568,285.81302,395.16595
380.49435,391.35574,307.07755,441.60263
380.4942,391.35568,304.71332,492.60315
380.49426,391.35574,226.96065,430.41364
380.49426,391.35574,158.09335,336.96365
204.41081,427.55145,267.43192,350.8235
